id,FirstName,LastName,Biography,Link
24871,"Jirí",Altmann,"Czech, born 1942",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=24871
35909,Andreas,Altomonte,"1699 - 1780",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=35909
26345,Martino,Altomonte,"Austrian, 1657 - 1745",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=26345
5659,John,Altoon,"American, 1925 - 1969",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=5659
33130,Murray,Altshuler,"American, 1907 - 1987",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=33130
7205,Francisco,Alvarez,"American, active c. 1935",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=7205
16466,Manuel,"Alvarez Bravo","Mexican, 1902 - 2002",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=16466
25316,"Alvise dal Friso","","Italian, c. 1544 - 1609",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=25316
7206,Linnet,Alward,"American, active c. 1935",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=7206
2003,Amadio,Amadei,"Italian, died c. 1483",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=2003
24038,Filippo,Amadei,"Italian, active 1690 - 1730",https://web.archive.org/web/20121010213030/http://www.nga.gov/cgi-bin/tsearch?artistid=24038
2002,"Giovanni Antonio",Amadeo,"Italian, c. 1447 - 1522",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2002
22884,"Jacques-François",Amand,"1730 - 1769",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=22884
2893,Edmond,Aman-Jean,"French, 1860 - 1936",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2893
2893,"Edmond-François",Aman-Jean,"French, 1860 - 1936",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2893
20003,Hans,Amann,"German, active second half 16th century",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=20003
7207,Nicholas,Amantea,"American, 1900 - 1978",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=7207
34758,Bartholomeus,Amantius,"",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=34758
6954,Francesco,Amato,"Italian, active 1650",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=6954
985,"Ambrogio da Fossano","","Italian, c. 1453 - 1523",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=985
2003,Amadio,Amedei,"Italian, died c. 1483",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2003
10177,Nancy,Amello,"American, active 1981",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=10177
26214,Irving,Amen,"American, born 1918",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=26214
23735,Gregory,Amenoff,"American, born 1948",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=23735
2818,"American 18th Century","","",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2818
1942,"American 19th Century","","",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=1942
2819,"American 20th Century","","",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2819
2894,Emilio,Amero,"Mexican, born 1900",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2894
80,Ezra,Ames,"American, 1768 - 1836",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=80
85,"Joseph Alexander",Ames,"American, 1816 - 1872",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=85
6965,Bernardino,Amico,"Italian, active 1620",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=6965
5863,Santiago,Amiconi,"Italian, 1675 - 1752",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=5863
14330,Cuno,Amiet,"Swiss, 1868 - 1961",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=14330
5863,Jacopo,Amigoni,"Italian, 1675 - 1752",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=5863
20710,"Carl Gustav",Amling,"German, before 1650 - 1703",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=20710
20710,"Karl Gustav von",Amling,"German, before 1650 - 1703",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=20710
2347,Jobst,Amman,"Swiss, 1539 - 1591",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2347
2347,Jost,Amman,"Swiss, 1539 - 1591",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=2347
6165,Klemens,Ammon,"German, active 17th century",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=6165
30923,"Amsler & Ruthardt","","",https://web.archive.org/web/20121010213054/http://www.nga.gov/cgi-bin/tsearch?artistid=30923
6966,Anacreon,"","Greek, born c. 570 B.C.",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=6966
22097,William,Anastasi,"American, born 1933",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=22097
33119,Harold,Anchel,"American, born 1937",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=33119
22920,Edouard,Ancourt,"French, active 1860s/1890s",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=22920
2895,"Jirí",Anderle,"Czech, born 1936",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2895
2896,"Niels Yde",Andersen,"American, born 1888",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2896
7208,Alexander,Anderson,"American, active c. 1935",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=7208
2898,"Alfred Charles Stanley",Anderson,"British, 1884 - 1966",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2898
33120,Carlos,Anderson,"American, 1905 - 1978",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=33120
2897,"Clarence William",Anderson,"American, 1891 - 1971",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2897
7209,"Elmer G.",Anderson,"American, active c. 1935",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=7209
33121,"Frank Hartley",Anderson,"American, 1890 - 1947",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=33121
33131,"Hjordis (Ethel)",Anderson,"American, 1916 - 1983",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=33131
21330,James,Anderson,"British, 1813 - 1877",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=21330
34593,"John O.",Anderson,"American, active 1880 - 1892",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=34593
27004,"Paul L.",Anderson,"American, 1880 - 1956",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=27004
2898,Stanley,Anderson,"British, 1884 - 1966",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2898
30358,Steve,Anderson,"",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=30358
7210,Therkel,Anderson,"American, active c. 1935",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=7210
27963,Walter,Anderson,"American, 1903 - 1965",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=27963
27963,"Walter Inglis",Anderson,"American, 1903 - 1965",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=27963
35992,Mamma,Andersson,"Swedish, born 1962",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=35992
2899,"Helene d'",Andlau,"French, born 1919",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2899
2900,Chieko,Ando,"Japanese, active 20th century",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=2900
23119,Joe,Andoe,"American, born 1955",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=23119
6366,"Andr. Cramerus Iun. Magdeb.","","",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=6366
19442,Albert,"André","French, 1869 - 1954",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=19442
9535,Alfred,"André","French, 1839 - 1919",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=9535
6947,Carl,Andre,"American, born 1935",https://web.archive.org/web/20121010213240/http://www.nga.gov/cgi-bin/tsearch?artistid=6947
27000,Nicolaus,Andrea,"German, active c. 1573 - 1606",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=27000
2902,Zoan,Andrea,"Italian, active c. 1475/1519",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2902
1859,"Andrea d'Agnolo","","Italian, 1486 - 1530",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=1859
1109,"Andrea del Castagno","","Italian, before 1419 - 1457",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=1109
91,"Andrea di Bartolo","","Italian, active  from 1389 - died 1428",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=91
5527,"Andrea di Cione","","Italian, active 1343 - 1368",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=5527
2903,Andrea,Andreani,"Italian, 1558/1559 - 1629",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2903
1206,"Michel-Francois d'",Andre-Bardon,"French, 1700 - 1783",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=1206
2901,"Johann Anton",Andree,"German, 1775 - 1842",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2901
2312,"Giorgio di Pietro",Andreoli,"Italian, c. 1465/1470 - c. 1553",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2312
9911,Vincenzo,Andreoli,Italian,https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=9911
2312,Giorgio,"Andreoli of Gubbio","Italian, c. 1465/1470 - c. 1553",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2312
2904,Mariano,Andreu,"Spanish, born 1888",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2904
6425,"George T.",Andrew,"American, 1843 - active 1881",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=6425
6456,John,Andrew,"American, 1815 - 1870",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=6456
2905,Julia,Andrews,"American, active 20th century",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2905
17022,Mari,Andrews,"active second half 20th century",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=17022
22855,Sybil,Andrews,"British, 1898 - 1992",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=22855
24169,Pierre,Andrieu,"French, 1821 - 1892",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=24169
2480,Jacques,"Androuet du Cerceau I","French, 1520 - 1585/1586",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=2480
33122,"James Roman",Andrus,"American, 1907 - 1993",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=33122
33123,Vera,Andrus,"American, 1896 - 1979",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=33123
30077,Claude,Anet,"Swiss, 1868 - 1931",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=30077
33124,Anthony,Angarola,"American, 1893 - 1929",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=33124
10543,"Battista dell'",Angeli,"Italian, c. 1515 - 1573",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=10543
6896,Giuseppe,Angeli,"Italian, 1712 - 1798",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=6896
99,Fra,Angelico,"Italian, c. 1395 - 1455",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=99
22622,"Pietro de",Angelis,"Italian, c. 1730s - 1800 or later",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=22622
10543,"Battista dell'",Angelo,"Italian, c. 1515 - 1573",https://web.archive.org/web/20121010213124/http://www.nga.gov/cgi-bin/tsearch?artistid=10543
33132,"Michael Valenti",Angelo,"American, 1897 - 1982",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=33132
33132,Valenti,Angelo,"American, 1897 - 1982",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=33132
35234,Robert,Angeloch,"American, born 1922",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=35234
10543,Battista,"Angolo del Moro","Italian, c. 1515 - 1573",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=10543
6644,Michel,Anguier,"French, 1612 - 1686",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=6644
23778,"Jaime de",Angulo,"American, 1887 - 1950",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=23778
7211,Charlotte,Angus,"American, 1911 - 1989",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=7211
11632,William,Angus,"British, 1751 or 1752 - 1821",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=11632
34618,Boris,Anisfield,"American, 1897 - 1973",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=34618
33267,"James Craig",Annan,"British, 1864 - 1946",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=33267
16460,Thomas,Annan,"Scottish, 1829 - 1887",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=16460
34594,M.,Annanel,"",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=34594
33133,Ina,Annette,"American, 1901 - 1990",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=33133
7212,Louis,Annino,"American, active c. 1935",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=7212
2907,W.T.,Annis,"British, active early 19th century",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2907
2818,"Anonymous American 18th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2818
1942,"Anonymous American 19th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=1942
2819,"Anonymous American 20th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2819
8347,"Anonymous Antwerp 16th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=8347
13,"Anonymous Artist","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=13
10068,"Anonymous Augsburg 16th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=10068
2820,"Anonymous Austrian 12th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2820
9802,"Anonymous Austrian 14th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=9802
2821,"Anonymous Austrian 15th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2821
2010,"Anonymous Austrian 16th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2010
2822,"Anonymous Austrian 17th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=2822
6685,"Anonymous Austrian 18th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=6685
6710,"Anonymous Belgian 19th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=6710
6692,"Anonymous Bohemian 15th Century","","",https://web.archive.org/web/20121010213008/http://www.nga.gov/cgi-bin/tsearch?artistid=6692
14203,"Anonymous Bohemian 17th Century","","",https://web.archive.org/web/20121010213149/http://www.nga.gov/cgi-bin/tsearch?artistid=14203
8303,"Anonymous Bolognese 15th Century","","",https://web.archive.org/web/20121010213149/http://www.nga.gov/cgi-bin/tsearch?artistid=8303
8322,"Anonymous Bolognese 16th Century","","",https://web.archive.org/web/20121010213149/http://www.nga.gov/cgi-bin/tsearch?artistid=8322
